Element Type,Element Name,Description,Identifier,Data Type
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: paymentCustomizations, Argument: after"
Argument,last,Returns up to the last `n` elements from the list.,"Type: , Field: paymentCustomizations, Argument: last"
Argument,before,Returns the elements that come before the specified cursor.,"Type: , Field: paymentCustomizations, Argument: before"
Argument,reverse,Reverse the order of the underlying list.,"Type: , Field: paymentCustomizations, Argument: reverse"
Argument,query,"Supported filter parameters:
 - `enabled`
 - `function_id`

See the detailed [search syntax](https://shopify.dev/api/usage/search-syntax)
for more information about using filters.
","Type: , Field: paymentCustomizations, Argument: query"
Field,paymentTermsTemplates,The list of payment terms templates eligible for all shops and users.,"Type: , Field: paymentTermsTemplates"
Argument,paymentTermsType,The payment terms type to filter the payment terms templates list.,"Type: , Field: paymentTermsTemplates, Argument: paymentTermsType"
Field,priceList,Returns a price list resource by ID.,"Type: , Field: priceList"
Argument,id,The ID of the `PriceList` to return.,"Type: , Field: priceList, Argument: id"
Field,priceLists,All price lists for a shop.,"Type: , Field: priceLists"
Argument,first,Returns up to the first `n` elements from the list.,"Type: , Field: priceLists, Argument: first"
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: priceLists, Argument: after"
Argument,last,Returns up to the last `n` elements from the list.,"Type: , Field: priceLists, Argument: last"
Argument,before,Returns the elements that come before the specified cursor.,"Type: , Field: priceLists, Argument: before"
Argument,reverse,Reverse the order of the underlying list.,"Type: , Field: priceLists, Argument: reverse"
Argument,sortKey,Sort the underlying list by the given key.,"Type: , Field: priceLists, Argument: sortKey"
Field,priceRule,Returns a code price rule resource by ID.,"Type: , Field: priceRule"
Argument,id,The ID of the PriceRule to return.,"Type: , Field: priceRule, Argument: id"
Field,priceRuleSavedSearches,List of the shop's price rule saved searches.,"Type: , Field: priceRuleSavedSearches"
Argument,first,Returns up to the first `n` elements from the list.,"Type: , Field: priceRuleSavedSearches, Argument: first"
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: priceRuleSavedSearches, Argument: after"
Argument,last,Returns up to the last `n` elements from the list.,"Type: , Field: priceRuleSavedSearches, Argument: last"
Argument,before,Returns the elements that come before the specified cursor.,"Type: , Field: priceRuleSavedSearches, Argument: before"
Argument,reverse,Reverse the order of the underlying list.,"Type: , Field: priceRuleSavedSearches, Argument: reverse"
Field,priceRules,Returns a list of price rule resources that have at least one associated discount code.,"Type: , Field: priceRules"
Argument,first,Returns up to the first `n` elements from the list.,"Type: , Field: priceRules, Argument: first"
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: priceRules, Argument: after"
Argument,last,Returns up to the last `n` elements from the list.,"Type: , Field: priceRules, Argument: last"
Argument,before,Returns the elements that come before the specified cursor.,"Type: , Field: priceRules, Argument: before"
Argument,reverse,Reverse the order of the underlying list.,"Type: , Field: priceRules, Argument: reverse"
Argument,sortKey,Sort the underlying list by the given key.,"Type: , Field: priceRules, Argument: sortKey"
Argument,query,"Supported filter parameters:
 - `combines_with`
 - `created_at`
 - `discount_type`
 - `ends_at`
 - `starts_at`
 - `status`
 - `times_used`
 - `title`
 - `updated_at`

See the detailed [search syntax](https://shopify.dev/api/usage/search-syntax)
for more information about using filters.
","Type: , Field: priceRules, Argument: query"
Argument,savedSearchId,"The ID of an existing saved search.
The search’s query string is used as the query argument.
Refer to [SavedSearch](https://shopify.dev/api/admin-graphql/latest/objects/savedsearch).
","Type: , Field: priceRules, Argument: savedSearchId"
Field,primaryMarket,The primary market of the shop.,"Type: , Field: primaryMarket"
Field,privateMetafield,"Returns a private metafield by ID.
Private metafields are accessible only by the application that created them.
","Type: , Field: privateMetafield"
Argument,id,The ID of the PrivateMetafield to return.,"Type: , Field: privateMetafield, Argument: id"
Field,privateMetafields,"Returns a list of private metafields associated to a resource.
","Type: , Field: privateMetafields"
Argument,namespace,Filter the private metafields by namespace.,"Type: , Field: privateMetafields, Argument: namespace"
Argument,owner,"Retrieve the private metafields of a certain resource, specified by the resource ID.","Type: , Field: privateMetafields, Argument: owner"
Argument,first,Returns up to the first `n` elements from the list.,"Type: , Field: privateMetafields, Argument: first"
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: privateMetafields, Argument: after"
Argument,last,Returns up to the last `n` elements from the list.,"Type: , Field: privateMetafields, Argument: last"
Argument,before,Returns the elements that come before the specified cursor.,"Type: , Field: privateMetafields, Argument: before"
Argument,reverse,Reverse the order of the underlying list.,"Type: , Field: privateMetafields, Argument: reverse"
Field,product,Returns a Product resource by ID.,"Type: , Field: product"
Argument,id,The ID of the Product to return.,"Type: , Field: product, Argument: id"
Field,productByHandle,"Return a product by its handle.
","Type: , Field: productByHandle"
Argument,handle,"A unique string that identifies the product. Handles are automatically generated based on the product's title, and are always lowercase. Whitespace and special characters are replaced with a hyphen: `-`. If there are multiple consecutive whitespace or special characters, then they're replaced with a single hyphen. Whitespace or special characters at the beginning are removed. If a duplicate product title is used, then the handle is auto-incremented by one. For example, if you had two products called `Potion`, then their handles would be `potion` and `potion-1`. After a product has been created, changing the product title doesn't update the handle.","Type: , Field: productByHandle, Argument: handle"
Field,productDuplicateJob,Returns the product duplicate job.,"Type: , Field: productDuplicateJob"
Argument,id,An ID of a product duplicate job to fetch.,"Type: , Field: productDuplicateJob, Argument: id"
Field,productFeed,Returns a ProductFeed resource by ID.,"Type: , Field: productFeed"
Argument,id,The ID of the ProductFeed to return.,"Type: , Field: productFeed, Argument: id"
Field,productFeeds,The product feeds for the shop.,"Type: , Field: productFeeds"
Argument,first,Returns up to the first `n` elements from the list.,"Type: , Field: productFeeds, Argument: first"
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: productFeeds, Argument: after"
Argument,last,Returns up to the last `n` elements from the list.,"Type: , Field: productFeeds, Argument: last"
Argument,before,Returns the elements that come before the specified cursor.,"Type: , Field: productFeeds, Argument: before"
Argument,reverse,Reverse the order of the underlying list.,"Type: , Field: productFeeds, Argument: reverse"
Field,productResourceFeedback,"Returns the product resource feedback for the currently authenticated app.
","Type: , Field: productResourceFeedback"
Argument,id,The product associated with the resource feedback.,"Type: , Field: productResourceFeedback, Argument: id"
Field,productSavedSearches,Returns a list of the shop's product saved searches.,"Type: , Field: productSavedSearches"
Argument,first,Returns up to the first `n` elements from the list.,"Type: , Field: productSavedSearches, Argument: first"
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: productSavedSearches, Argument: after"
Argument,last,Returns up to the last `n` elements from the list.,"Type: , Field: productSavedSearches, Argument: last"
Argument,before,Returns the elements that come before the specified cursor.,"Type: , Field: productSavedSearches, Argument: before"
Argument,reverse,Reverse the order of the underlying list.,"Type: , Field: productSavedSearches, Argument: reverse"
Field,productVariant,Returns a ProductVariant resource by ID.,"Type: , Field: productVariant"
Argument,id,The ID of the ProductVariant to return.,"Type: , Field: productVariant, Argument: id"
Field,productVariants,List of the product variants.,"Type: , Field: productVariants"
Argument,first,Returns up to the first `n` elements from the list.,"Type: , Field: productVariants, Argument: first"
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: productVariants, Argument: after"
Argument,last,Returns up to the last `n` elements from the list.,"Type: , Field: productVariants, Argument: last"
Argument,before,Returns the elements that come before the specified cursor.,"Type: , Field: productVariants, Argument: before"
Argument,reverse,Reverse the order of the underlying list.,"Type: , Field: productVariants, Argument: reverse"
Argument,sortKey,Sort the underlying list by the given key.,"Type: , Field: productVariants, Argument: sortKey"
Argument,query,"Supported filter parameters:
 - `barcode`
 - `collection`
 - `delivery_profile_id`
 - `exclude_composite`
 - `exclude_variants_with_components`
 - `gift_card`
 - `inventory_quantity`
 - `location_id`
 - `managed`
 - `managed_by`
 - `option1`
 - `option2`
 - `option3`
 - `product_id`
 - `product_status`
 - `product_type`
 - `publishable_status`
 - `published_status`
 - `requires_components`
 - `sku`
 - `tag`
 - `tag_not`
 - `taxable`
 - `title`
 - `updated_at`
 - `vendor`

See the detailed [search syntax](https://shopify.dev/api/usage/search-syntax)
for more information about using filters.
","Type: , Field: productVariants, Argument: query"
Argument,savedSearchId,"The ID of an existing saved search.
The search’s query string is used as the query argument.
Refer to [SavedSearch](https://shopify.dev/api/admin-graphql/latest/objects/savedsearch).
","Type: , Field: productVariants, Argument: savedSearchId"
Field,products,List of products.,"Type: , Field: products"
Argument,first,Returns up to the first `n` elements from the list.,"Type: , Field: products, Argument: first"
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: products, Argument: after"
Argument,last,Returns up to the last `n` elements from the list.,"Type: , Field: products, Argument: last"
Argument,before,Returns the elements that come before the specified cursor.,"Type: , Field: products, Argument: before"
Argument,reverse,Reverse the order of the underlying list.,"Type: , Field: products, Argument: reverse"
Argument,sortKey,Sort the underlying list by the given key.,"Type: , Field: products, Argument: sortKey"
Argument,query,"Supported filter parameters:
 - `barcode`
 - `bundles`
 - `created_at`
 - `delivery_profile_id`
 - `error_feedback`
 - `gift_card`
 - `has_only_composites`
 - `has_only_default_variant`
 - `has_variant_with_components`
 - `id`
 - `inventory_total`
 - `is_price_reduced`
 - `out_of_stock_somewhere`
 - `price`
 - `product_configuration_owner`
 - `product_type`
 - `publishable_status`
 - `published_status`
 - `sku`
 - `status`
 - `tag`
 - `tag_not`
 - `title`
 - `updated_at`
 - `vendor`

See the detailed [search syntax](https://shopify.dev/api/usage/search-syntax)
for more information about using filters.
","Type: , Field: products, Argument: query"
Argument,savedSearchId,"The ID of an existing saved search.
The search’s query string is used as the query argument.
Refer to [SavedSearch](https://shopify.dev/api/admin-graphql/latest/objects/savedsearch).
","Type: , Field: products, Argument: savedSearchId"
Field,publicApiVersions,"The list of publicly-accessible Admin API versions, including supported versions, the release candidate, and unstable versions.","Type: , Field: publicApiVersions"
Field,publication,"Lookup a publication by ID.
","Type: , Field: publication"
Argument,id,The ID of the Publication to return.,"Type: , Field: publication, Argument: id"
Field,publications,List of publications.,"Type: , Field: publications"
Argument,catalogType,Filter publications by catalog type.,"Type: , Field: publications, Argument: catalogType"
Argument,first,Returns up to the first `n` elements from the list.,"Type: , Field: publications, Argument: first"
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: publications, Argument: after"
Argument,last,Returns up to the last `n` elements from the list.,"Type: , Field: publications, Argument: last"
Argument,before,Returns the elements that come before the specified cursor.,"Type: , Field: publications, Argument: before"
Argument,reverse,Reverse the order of the underlying list.,"Type: , Field: publications, Argument: reverse"
Field,refund,Returns a Refund resource by ID.,"Type: , Field: refund"
Argument,id,The ID of the Refund to return.,"Type: , Field: refund, Argument: id"
Field,return,Returns a Return resource by ID.,"Type: , Field: return"
Argument,id,The ID of the Return to return.,"Type: , Field: return, Argument: id"
Field,returnableFulfillment,Lookup a returnable fulfillment by ID.,"Type: , Field: returnableFulfillment"
Argument,id,The ID of the ReturnableFulfillment to return.,"Type: , Field: returnableFulfillment, Argument: id"
Field,returnableFulfillments,List of returnable fulfillments.,"Type: , Field: returnableFulfillments"
Argument,orderId,Order ID that will scope all returnable fulfillments.,"Type: , Field: returnableFulfillments, Argument: orderId"
Argument,first,Returns up to the first `n` elements from the list.,"Type: , Field: returnableFulfillments, Argument: first"
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: returnableFulfillments, Argument: after"
Argument,last,Returns up to the last `n` elements from the list.,"Type: , Field: returnableFulfillments, Argument: last"
Argument,before,Returns the elements that come before the specified cursor.,"Type: , Field: returnableFulfillments, Argument: before"
Argument,reverse,Reverse the order of the underlying list.,"Type: , Field: returnableFulfillments, Argument: reverse"
Field,reverseDelivery,Lookup a reverse delivery by ID.,"Type: , Field: reverseDelivery"
Argument,id,The ID of the ReverseDelivery to return.,"Type: , Field: reverseDelivery, Argument: id"
Field,reverseFulfillmentOrder,Lookup a reverse fulfillment order by ID.,"Type: , Field: reverseFulfillmentOrder"
Argument,id,The ID of the reverse fulfillment order to return.,"Type: , Field: reverseFulfillmentOrder, Argument: id"
Field,scriptTag,"<div class=""note""><h4>Theme app extensions</h4>
  <p>Your app might not pass App Store review if it uses script tags instead of theme app extensions. All new apps, and apps that integrate with Online Store 2.0 themes, should use theme app extensions, such as app blocks or app embed blocks. Script tags are an alternative you can use with only vintage themes. <a href=""/apps/online-store#what-integration-method-should-i-use"" target=""_blank"">Learn more</a>.</p></div>


Lookup a script tag resource by ID.
","Type: , Field: scriptTag"
Argument,id,The ID of the ScriptTag to return.,"Type: , Field: scriptTag, Argument: id"
Field,scriptTags,"<div class=""note""><h4>Theme app extensions</h4>
  <p>Your app might not pass App Store review if it uses script tags instead of theme app extensions. All new apps, and apps that integrate with Online Store 2.0 themes, should use theme app extensions, such as app blocks or app embed blocks. Script tags are an alternative you can use with only vintage themes. <a href=""/apps/online-store#what-integration-method-should-i-use"" target=""_blank"">Learn more</a>.</p></div>


A list of script tags.
","Type: , Field: scriptTags"
Argument,first,Returns up to the first `n` elements from the list.,"Type: , Field: scriptTags, Argument: first"
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: scriptTags, Argument: after"
Argument,last,Returns up to the last `n` elements from the list.,"Type: , Field: scriptTags, Argument: last"
Argument,before,Returns the elements that come before the specified cursor.,"Type: , Field: scriptTags, Argument: before"
Argument,reverse,Reverse the order of the underlying list.,"Type: , Field: scriptTags, Argument: reverse"
Argument,src,The source URL of the script tag to filter by.,"Type: , Field: scriptTags, Argument: src"
Field,segment,The Customer Segment.,"Type: , Field: segment"
Argument,id,Find a segment by ID.,"Type: , Field: segment, Argument: id"
Field,segmentCount,The number of segments for a shop.,"Type: , Field: segmentCount"
Field,segmentFilterSuggestions,A list of filter suggestions associated with a segment. A segment is a group of members (commonly customers) that meet specific criteria.,"Type: , Field: segmentFilterSuggestions"
Argument,search,Returns the elements of a list by keyword or term.,"Type: , Field: segmentFilterSuggestions, Argument: search"
Argument,first,Returns up to the first `n` elements from the list.,"Type: , Field: segmentFilterSuggestions, Argument: first"
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: segmentFilterSuggestions, Argument: after"
Field,segmentFilters,A list of filters.,"Type: , Field: segmentFilters"
Argument,first,Returns up to the first `n` elements from the list.,"Type: , Field: segmentFilters, Argument: first"
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: segmentFilters, Argument: after"
Argument,last,Returns up to the last `n` elements from the list.,"Type: , Field: segmentFilters, Argument: last"
Argument,before,Returns the elements that come before the specified cursor.,"Type: , Field: segmentFilters, Argument: before"
Field,segmentMigrations,A list of a shop's segment migrations.,"Type: , Field: segmentMigrations"
Argument,savedSearchId,Search a segment migration by its saved search ID.,"Type: , Field: segmentMigrations, Argument: savedSearchId"
Argument,first,Returns up to the first `n` elements from the list.,"Type: , Field: segmentMigrations, Argument: first"
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: segmentMigrations, Argument: after"
Argument,last,Returns up to the last `n` elements from the list.,"Type: , Field: segmentMigrations, Argument: last"
Argument,before,Returns the elements that come before the specified cursor.,"Type: , Field: segmentMigrations, Argument: before"
Field,segmentValueSuggestions,"The list of suggested values corresponding to a particular filter for a segment. A segment is a group of members, such as customers, that meet specific criteria.","Type: , Field: segmentValueSuggestions"
Argument,search,Returns the elements of a list by keyword or term.,"Type: , Field: segmentValueSuggestions, Argument: search"
Argument,filterQueryName,Returns the elements of a list by filter handle.,"Type: , Field: segmentValueSuggestions, Argument: filterQueryName"
Argument,functionParameterQueryName,Returns the elements of a list by filter parameter name.,"Type: , Field: segmentValueSuggestions, Argument: functionParameterQueryName"
Argument,first,Returns up to the first `n` elements from the list.,"Type: , Field: segmentValueSuggestions, Argument: first"
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: segmentValueSuggestions, Argument: after"
Argument,last,Returns up to the last `n` elements from the list.,"Type: , Field: segmentValueSuggestions, Argument: last"
Argument,before,Returns the elements that come before the specified cursor.,"Type: , Field: segmentValueSuggestions, Argument: before"
Field,segments,A list of a shop's segments.,"Type: , Field: segments"
Argument,first,Returns up to the first `n` elements from the list.,"Type: , Field: segments, Argument: first"
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: segments, Argument: after"
Argument,last,Returns up to the last `n` elements from the list.,"Type: , Field: segments, Argument: last"
Argument,before,Returns the elements that come before the specified cursor.,"Type: , Field: segments, Argument: before"
Argument,reverse,Reverse the order of the underlying list.,"Type: , Field: segments, Argument: reverse"
Argument,sortKey,Sort the underlying list by the given key.,"Type: , Field: segments, Argument: sortKey"
Argument,query,"Supported filter parameters:
 - `name`

See the detailed [search syntax](https://shopify.dev/api/usage/search-syntax)
for more information about using filters.
","Type: , Field: segments, Argument: query"
Field,sellingPlanGroup,Returns a Selling Plan Group resource by ID.,"Type: , Field: sellingPlanGroup"
Argument,id,The ID of the SellingPlanGroup to return.,"Type: , Field: sellingPlanGroup, Argument: id"
Field,sellingPlanGroups,List Selling Plan Groups.,"Type: , Field: sellingPlanGroups"
Argument,first,Returns up to the first `n` elements from the list.,"Type: , Field: sellingPlanGroups, Argument: first"
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: sellingPlanGroups, Argument: after"
Argument,last,Returns up to the last `n` elements from the list.,"Type: , Field: sellingPlanGroups, Argument: last"
Argument,before,Returns the elements that come before the specified cursor.,"Type: , Field: sellingPlanGroups, Argument: before"
Argument,reverse,Reverse the order of the underlying list.,"Type: , Field: sellingPlanGroups, Argument: reverse"
Argument,sortKey,Sort the underlying list by the given key.,"Type: , Field: sellingPlanGroups, Argument: sortKey"
Argument,query,"Supported filter parameters:
 - `app_id`
   - Acceptable Values:
     - `CURRENT`
     - `ALL`
     - `App ID number`
   - Default Value: `CURRENT`
 - `category`
   - Acceptable Values:
     - `SUBSCRIPTION`
     - `PRE_ORDER`
     - `TRY_BEFORE_YOU_BUY`
     - `OTHER`
 - `created_at`
 - `delivery_frequency`
 - `name`
 - `percentage_off`

See the detailed [search syntax](https://shopify.dev/api/usage/search-syntax)
for more information about using filters.
","Type: , Field: sellingPlanGroups, Argument: query"
Field,serverPixel,The server pixel configured by the app.,"Type: , Field: serverPixel"
Field,shop,"Returns the Shop resource corresponding to the access token used in the request. The Shop resource contains
business and store management settings for the shop.
","Type: , Field: shop"
Field,shopBillingPreferences,The shop's billing preferences.,"Type: , Field: shopBillingPreferences"
Field,shopLocales,A list of locales available on a shop.,"Type: , Field: shopLocales"
Argument,published,Return only published locales.,"Type: , Field: shopLocales, Argument: published"
Field,shopifyFunction,The Shopify Function.,"Type: , Field: shopifyFunction"
Argument,id,The ID of the Shopify Function.,"Type: , Field: shopifyFunction, Argument: id"
Field,shopifyFunctions,Returns the Shopify Functions for apps installed on the shop.,"Type: , Field: shopifyFunctions"
Argument,apiType,Filter the functions by the API type.,"Type: , Field: shopifyFunctions, Argument: apiType"
Argument,useCreationUi,Filter the functions by whether or not the function uses the creation UI in the Admin.,"Type: , Field: shopifyFunctions, Argument: useCreationUi"
Argument,first,Returns up to the first `n` elements from the list.,"Type: , Field: shopifyFunctions, Argument: first"
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: shopifyFunctions, Argument: after"
Argument,last,Returns up to the last `n` elements from the list.,"Type: , Field: shopifyFunctions, Argument: last"
Argument,before,Returns the elements that come before the specified cursor.,"Type: , Field: shopifyFunctions, Argument: before"
Argument,reverse,Reverse the order of the underlying list.,"Type: , Field: shopifyFunctions, Argument: reverse"
Field,shopifyPaymentsAccount,"Shopify Payments account information, including balances and payouts.","Type: , Field: shopifyPaymentsAccount"
Field,shopifyqlQuery,Returns the results of a ShopifyQL query. Refer to the [ShopifyQL documentation](https://shopify.dev/api/shopifyql) for more information.,"Type: , Field: shopifyqlQuery"
Argument,query,A ShopifyQL query.,"Type: , Field: shopifyqlQuery, Argument: query"
Field,staffMember,"The StaffMember resource, by ID.","Type: , Field: staffMember"
Argument,id,"The ID of the staff member to return. If no ID is provided, then the staff member making the query (if any) is returned.","Type: , Field: staffMember, Argument: id"
Field,standardMetafieldDefinitionTemplates,"Standard metafield definitions are intended for specific, common use cases. Their namespace and keys reflect these use cases and are reserved.

Refer to all available [`Standard Metafield Definition Templates`](https://shopify.dev/api/admin-graphql/latest/objects/StandardMetafieldDefinitionTemplate).
","Type: , Field: standardMetafieldDefinitionTemplates"
Argument,first,Returns up to the first `n` elements from the list.,"Type: , Field: standardMetafieldDefinitionTemplates, Argument: first"
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: standardMetafieldDefinitionTemplates, Argument: after"
Argument,last,Returns up to the last `n` elements from the list.,"Type: , Field: standardMetafieldDefinitionTemplates, Argument: last"
Argument,before,Returns the elements that come before the specified cursor.,"Type: , Field: standardMetafieldDefinitionTemplates, Argument: before"
Argument,reverse,Reverse the order of the underlying list.,"Type: , Field: standardMetafieldDefinitionTemplates, Argument: reverse"
Field,subscriptionBillingAttempt,Returns a SubscriptionBillingAttempt by ID.,"Type: , Field: subscriptionBillingAttempt"
Argument,id,The ID of the SubscriptionBillingAttempt to return.,"Type: , Field: subscriptionBillingAttempt, Argument: id"
Field,subscriptionBillingAttempts,Returns subscription billing attempts on a store.,"Type: , Field: subscriptionBillingAttempts"
Argument,first,Returns up to the first `n` elements from the list.,"Type: , Field: subscriptionBillingAttempts, Argument: first"
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: subscriptionBillingAttempts, Argument: after"
Argument,last,Returns up to the last `n` elements from the list.,"Type: , Field: subscriptionBillingAttempts, Argument: last"
Argument,before,Returns the elements that come before the specified cursor.,"Type: , Field: subscriptionBillingAttempts, Argument: before"
Argument,reverse,Reverse the order of the underlying list.,"Type: , Field: subscriptionBillingAttempts, Argument: reverse"
Argument,sortKey,Sort the underlying list by the given key.,"Type: , Field: subscriptionBillingAttempts, Argument: sortKey"
Argument,query,"Supported filter parameters:
 - `created_at`
 - `error_code`
 - `error_message`

See the detailed [search syntax](https://shopify.dev/api/usage/search-syntax)
for more information about using filters.
","Type: , Field: subscriptionBillingAttempts, Argument: query"
Field,subscriptionBillingCycle,Returns a subscription billing cycle found either by cycle index or date.,"Type: , Field: subscriptionBillingCycle"
Argument,billingCycleInput,Input object used to select and use billing cycles.,"Type: , Field: subscriptionBillingCycle, Argument: billingCycleInput"
Field,subscriptionBillingCycles,Returns subscription billing cycles for a contract ID.,"Type: , Field: subscriptionBillingCycles"
Argument,contractId,The ID of the subscription contract to retrieve billing cycles for.,"Type: , Field: subscriptionBillingCycles, Argument: contractId"
Argument,billingCyclesDateRangeSelector,Select subscription billing cycles within a date range.,"Type: , Field: subscriptionBillingCycles, Argument: billingCyclesDateRangeSelector"
Argument,billingCyclesIndexRangeSelector,Select subscription billing cycles within an index range.,"Type: , Field: subscriptionBillingCycles, Argument: billingCyclesIndexRangeSelector"
Argument,first,Returns up to the first `n` elements from the list.,"Type: , Field: subscriptionBillingCycles, Argument: first"
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: subscriptionBillingCycles, Argument: after"
Argument,last,Returns up to the last `n` elements from the list.,"Type: , Field: subscriptionBillingCycles, Argument: last"
Argument,before,Returns the elements that come before the specified cursor.,"Type: , Field: subscriptionBillingCycles, Argument: before"
Argument,reverse,Reverse the order of the underlying list.,"Type: , Field: subscriptionBillingCycles, Argument: reverse"
Argument,sortKey,Sort the underlying list by the given key.,"Type: , Field: subscriptionBillingCycles, Argument: sortKey"
Field,subscriptionContract,Returns a Subscription Contract resource by ID.,"Type: , Field: subscriptionContract"
Argument,id,The ID of the Subscription Contract to return.,"Type: , Field: subscriptionContract, Argument: id"
Field,subscriptionContracts,List Subscription Contracts.,"Type: , Field: subscriptionContracts"
Argument,first,Returns up to the first `n` elements from the list.,"Type: , Field: subscriptionContracts, Argument: first"
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: subscriptionContracts, Argument: after"
Argument,last,Returns up to the last `n` elements from the list.,"Type: , Field: subscriptionContracts, Argument: last"
Argument,before,Returns the elements that come before the specified cursor.,"Type: , Field: subscriptionContracts, Argument: before"
Argument,reverse,Reverse the order of the underlying list.,"Type: , Field: subscriptionContracts, Argument: reverse"
Argument,query,"Supported filter parameters:
 - `status`

See the detailed [search syntax](https://shopify.dev/api/usage/search-syntax)
for more information about using filters.
","Type: , Field: subscriptionContracts, Argument: query"
Field,subscriptionDraft,Returns a Subscription Draft resource by ID.,"Type: , Field: subscriptionDraft"
Argument,id,The ID of the Subscription Draft to return.,"Type: , Field: subscriptionDraft, Argument: id"
Field,tenderTransactions,Returns a list of TenderTransactions associated with the shop.,"Type: , Field: tenderTransactions"
Argument,first,Returns up to the first `n` elements from the list.,"Type: , Field: tenderTransactions, Argument: first"
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: tenderTransactions, Argument: after"
Argument,last,Returns up to the last `n` elements from the list.,"Type: , Field: tenderTransactions, Argument: last"
Argument,before,Returns the elements that come before the specified cursor.,"Type: , Field: tenderTransactions, Argument: before"
Argument,reverse,Reverse the order of the underlying list.,"Type: , Field: tenderTransactions, Argument: reverse"
Argument,query,"Supported filter parameters:
 - `point_of_sale_device_id`
 - `processed_at`
 - `test`

See the detailed [search syntax](https://shopify.dev/api/usage/search-syntax)
for more information about using filters.
","Type: , Field: tenderTransactions, Argument: query"
Field,translatableResource,A resource that can have localized values for different languages.,"Type: , Field: translatableResource"
Argument,resourceId,Find a translatable resource by ID.,"Type: , Field: translatableResource, Argument: resourceId"
Field,translatableResources,Resources that can have localized values for different languages.,"Type: , Field: translatableResources"
Argument,resourceType,Return only resources of a type.,"Type: , Field: translatableResources, Argument: resourceType"
Argument,first,Returns up to the first `n` elements from the list.,"Type: , Field: translatableResources, Argument: first"
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: translatableResources, Argument: after"
Argument,last,Returns up to the last `n` elements from the list.,"Type: , Field: translatableResources, Argument: last"
Argument,before,Returns the elements that come before the specified cursor.,"Type: , Field: translatableResources, Argument: before"
Argument,reverse,Reverse the order of the underlying list.,"Type: , Field: translatableResources, Argument: reverse"
Field,translatableResourcesByIds,Resources that can have localized values for different languages.,"Type: , Field: translatableResourcesByIds"
Argument,resourceIds,Return only resources for given IDs.,"Type: , Field: translatableResourcesByIds, Argument: resourceIds"
Argument,first,Returns up to the first `n` elements from the list.,"Type: , Field: translatableResourcesByIds, Argument: first"
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: translatableResourcesByIds, Argument: after"
Argument,last,Returns up to the last `n` elements from the list.,"Type: , Field: translatableResourcesByIds, Argument: last"
Argument,before,Returns the elements that come before the specified cursor.,"Type: , Field: translatableResourcesByIds, Argument: before"
Argument,reverse,Reverse the order of the underlying list.,"Type: , Field: translatableResourcesByIds, Argument: reverse"
Field,urlRedirect,Returns a redirect resource by ID.,"Type: , Field: urlRedirect"
Argument,id,The ID of the UrlRedirect to return.,"Type: , Field: urlRedirect, Argument: id"
Field,urlRedirectImport,Returns a redirect import resource by ID.,"Type: , Field: urlRedirectImport"
Argument,id,The ID of the UrlRedirectImport to return.,"Type: , Field: urlRedirectImport, Argument: id"
Field,urlRedirectSavedSearches,A list of the shop's URL redirect saved searches.,"Type: , Field: urlRedirectSavedSearches"
Argument,first,Returns up to the first `n` elements from the list.,"Type: , Field: urlRedirectSavedSearches, Argument: first"
Argument,after,Returns the elements that come after the specified cursor.,"Type: , Field: urlRedirectSavedSearches, Argument: after"
Argument,last,Returns up to the last `n` elements from the list.,"Type: , Field: urlRedirectSavedSearches, Argument: last"
Argument,before,Returns the elements that come before the specified cursor.,"Type: , Field: urlRedirectSavedSearches, Argument: before"
Argument,reverse,Reverse the order of the underlying list.,"Type: , Field: urlRedirectSavedSearches, Argument: reverse"
Field,urlRedirects,A list of redirects for a shop.,"Type: , Field: urlRedirects"
Argument,first,Returns up to the first `n` elements from the list.,"Type: , Field: urlRedirects, Argument: first"
